Concentrations in ppbv,,m/z 47.01204 [C1H3O2],m/z 59.04874 [C3H7O1],m/z 61.02806 [C2H5O2],m/z  127.075 [C7H11O2],m/z 137.1339 [C10H17],m/z  139.113 [C9H15O1],m/z 143.1063 [C8H15O2],m/z 155.1074 [C9H15O2],m/z 157.0866 [C8H13O3],m/z 171.1014 [C9H15O3],m/z 173.0805 [C8H13O4],m/z 187.0977 [C9H15O4],m/z 201.1118 [C10H17O4]
,,m/z 47.0118,m/z 59.04863,m/z 61.02766,m/z 127.0748,m/z 137.132,m/z 139.1119,m/z 143.1056  ,m/z 155.1068,m/z 157.086,m/z 171.1006,m/z 173.0808,m/z 187.0966,m/z 201.1119
time_string,time_number,C1H3O2,C3H7O1,C2H5O2,C7H11O2,C10H17,C9H15O1,C8H15O2,C9H15O2,C8H13O3,C9H15O3,C8H13O4,C9H15O4,C10H17O4
12/7/2023 12:16,45267.5117,0.38399,0.61681,0.3504,0.0035665,0.0060343,0.027646,0.0022659,0.0037235,0.00078898,-0.00058643,-0.00071149,-0.00092921,-0.0029329
12/7/2023 12:17,45267.5117,0.39432,0.60035,0.33785,0.0027047,0.0078059,0.024736,0.0040546,0.0064545,-0.00044614,0.001132,-0.00032822,5.53E-05,0.00028317
12/7/2023 12:17,45267.5117,0.3621,0.59929,0.31342,0.0036194,0.0059496,0.021907,0.0032638,0.0039707,-9.43E-05,-0.00087089,-0.00089152,0.00014347,-0.00012333
12/7/2023 12:17,45267.5117,0.41808,0.58133,0.32761,0.0012353,0.0055471,0.024511,0.0048874,0.0087237,0.0038315,0.0017676,-9.81E-05,-0.00073524,-0.00015001
12/7/2023 12:17,45267.5117,0.44797,0.64666,0.31559,0.0056019,0.0069383,0.022611,0.003755,0.0069951,-0.0018636,0.00088454,-0.00070616,0.00085897,0.00064882
12/7/2023 12:17,45267.5117,0.41875,0.58177,0.32054,0.0021863,0.0033346,0.0279,0.0025974,0.0060878,0.00090925,-0.0005782,-0.00082568,8.20E-05,5.43E-05
12/7/2023 12:17,45267.5117,0.42794,0.62964,0.31721,0.0058021,0.0073034,0.026569,0.0016047,0.0090527,0.00082997,0.0018756,-3.99E-05,0.00038892,-0.00090879
12/7/2023 12:17,45267.5117,0.44252,0.5863,0.29028,-9.47E-05,0.0050717,0.02317,0.002931,0.0094804,0.00028218,0.0020844,0.0013739,0.00014398,0.00041142
12/7/2023 12:17,45267.5117,0.38806,0.62312,0.31669,0.0038851,0.0049183,0.025811,0.00018337,0.0067755,0.00074381,0.0012221,-0.00083494,-0.00046702,-0.001414
12/7/2023 12:17,45267.5117,0.39927,0.60687,0.2887,0.0064806,0.0072696,0.021287,0.0027863,0.0096754,0.0017259,-0.00064425,-0.00048311,-9.74E-05,-0.00093049
12/7/2023 12:17,45267.5117,0.44601,0.62708,0.32708,0.0037831,0.0060586,0.026767,0.00046993,0.0098442,0.0017017,0.00079626,-0.0007558,-0.0015454,-0.0016056
12/7/2023 12:17,45267.5117,0.4819,0.61092,0.2956,0.0050647,0.0067934,0.028143,0.0031375,0.006204,-0.00054022,0.0023065,-0.00026039,-0.00074747,-0.00064436
12/7/2023 12:17,45267.5117,0.42183,0.59531,0.33203,0.0013801,0.0069222,0.024405,0.0034132,0.0066214,0.00095168,0.00022537,0.00025042,-0.00049185,0.0014271
12/7/2023 12:17,45267.5117,0.43975,0.59426,0.32702,0.005483,0.0098887,0.025238,0.00056602,0.0052051,0.0009042,-7.60E-05,8.57E-05,-0.00082634,0.00046022
12/7/2023 12:17,45267.5117,0.4252,0.57049,0.30578,0.0054492,0.0076844,0.024743,0.0040908,0.0089154,0.0016214,-1.04E-05,-0.00047386,0.00061795,-0.0002192
12/7/2023 12:17,45267.5117,0.41399,0.5777,0.30486,0.004598,0.0074811,0.025788,0.0010236,0.0058328,0.0013914,0.0026303,-0.0005318,0.00068751,-0.00018931
12/7/2023 12:17,45267.5117,0.38736,0.60108,0.3382,0.0028781,0.0073339,0.025455,0.0028424,0.0051578,-0.00078574,0.00014461,-0.00029693,-0.0007946,-0.00071751
12/7/2023 12:17,45267.5117,0.39319,0.58351,0.33597,0.0053391,0.0073953,0.028641,0.0023724,0.0061472,0.00055294,0.0021098,8.49E-05,-0.00062543,-0.00066246
12/7/2023 12:17,45267.5117,0.39266,0.60599,0.29886,0.0063069,0.0064806,0.025892,0.0045943,0.0081878,0.0013094,-0.0013558,0.00010504,0.00028825,0.00015469
12/7/2023 12:17,45267.5117,0.37857,0.59132,0.32772,0.0064584,0.0066057,0.022285,0.0041725,0.0071798,0.0028726,0.0017824,-0.00074953,-0.00018678,0.00089849
12/7/2023 12:17,45267.5117,0.48383,0.63968,0.3169,0.006619,0.0043566,0.023563,0.00010728,0.0064072,-0.0011209,-0.00078474,0.00031842,0.00017214,0.0018026
12/7/2023 12:17,45267.5117,0.36775,0.6092,0.32048,0.0055764,0.010126,0.021281,0.00054514,0.0094262,-6.19E-05,-0.00051594,0.00012223,0.00042011,0.00045519
12/7/2023 12:17,45267.5117,0.44615,0.59936,0.31795,0.0037398,0.0039478,0.023771,0.0020449,0.010603,0.00038857,-0.00035313,3.24E-05,-0.00070385,-0.00053341
12/7/2023 12:17,45267.5117,0.44108,0.64404,0.3226,0.0034339,0.0039237,0.023047,0.0014062,0.0064835,0.0028334,0.00012834,-0.00094282,-0.0011346,0.00017661
12/7/2023 12:17,45267.5117,0.46895,0.59165,0.3303,0.005351,0.0077625,0.021478,0.0023086,0.0076159,3.83E-05,0.0022432,-0.0005704,-0.00047803,-0.00089202
12/7/2023 12:17,45267.5117,0.43596,0.64764,0.30008,0.0030001,0.0092,0.03141,0.002135,0.0056657,-0.00011613,-0.00066768,-0.00021965,-0.0010489,0.00019846
12/7/2023 12:17,45267.5117,0.41568,0.59144,0.3121,0.0067859,0.0084041,0.020609,0.0022911,0.0053421,-0.00041081,0.00021945,0.0008056,0.00024582,-0.00057334
12/7/2023 12:17,45267.5117,0.40734,0.5904,0.31323,0.003984,0.0083471,0.025432,0.003104,0.0073821,0.00095835,0.0031645,-0.0008392,0.00066162,0.0012222
12/7/2023 12:17,45267.5117,0.43426,0.64065,0.33603,0.0056342,0.0058195,0.028532,0.0011073,0.0052328,-0.00010672,0.0011771,-0.00082198,-0.00049736,-0.00057984
12/7/2023 12:17,45267.5117,0.51808,0.64551,0.3204,0.0037218,0.0059884,0.023778,0.0022257,0.0073047,0.00020474,0.00034742,-0.00014392,-0.00092035,-0.00034378
12/7/2023 12:17,45267.5117,0.50369,0.63854,0.32133,0.0018187,0.0087766,0.022546,0.0016825,0.0064584,0.00028605,0.00087951,-0.00030481,-0.00080784,0.00015673
12/7/2023 12:18,45267.5117,0.5231,0.6428,0.33345,0.009515,0.0069054,0.028644,0.002086,0.009461,0.00085968,0.00037486,-0.0005739,-0.00042283,0.00035849
12/7/2023 12:18,45267.5117,0.45837,0.60716,0.31179,0.0029778,0.0062569,0.024304,0.0038848,0.004798,0.001281,0.00066391,0.00042402,0.0009309,0.00087548
12/7/2023 12:18,45267.5117,0.45242,0.5918,0.34668,0.0033127,0.0080051,0.021651,0.00025482,0.0073618,0.0013685,-5.25E-06,-0.001037,-0.00050687,0.00095421
12/7/2023 12:18,45267.5117,0.45928,0.62859,0.32918,0.0049653,0.0084799,0.022797,0.0051055,0.005737,-0.00085076,0.00048863,-0.00013604,8.32E-05,-0.00016302
12/7/2023 12:18,45267.5117,0.44997,0.62999,0.30056,0.0019231,0.0082807,0.023574,0.00082501,0.0081929,-0.00011726,-7.31E-06,-0.00036462,-0.0012945,-0.0017781
12/7/2023 12:18,45267.5117,0.43483,0.6015,0.32789,0.0025279,0.0058907,0.021018,0.00073453,0.0082768,0.0011209,0.002126,1.03E-05,6.18E-05,-0.00073847
12/7/2023 12:18,45267.5117,0.45088,0.62248,0.34467,0.0023665,0.0051595,0.026405,0.0013613,0.0075107,0.00064392,0.00099484,-0.00032529,0.00015918,-0.00021018
12/7/2023 12:18,45267.5117,0.46085,0.58378,0.35294,0.004439,0.0083758,0.023127,0.0015057,0.0079212,-0.000216,-0.00020337,-0.00068797,-0.00054182,7.31E-05
12/7/2023 12:18,45267.5117,0.52005,0.59482,0.34649,0.0020128,0.0069148,0.02722,0.0017764,0.010159,-0.00032279,0.0011996,-0.0005389,-0.0008597,-1.48E-05
12/7/2023 12:18,45267.5117,0.43057,0.62963,0.32985,0.0019866,0.0063856,0.030429,0.00076863,0.007063,0.0016092,0.00078654,-0.00041767,-0.00013104,0.0010374
12/7/2023 12:18,45267.5117,0.45386,0.61373,0.3241,0.0032646,0.0068904,0.02653,0.0034644,0.0070642,-0.00090883,0.0004456,5.38E-05,-0.00097166,-0.0013754
12/7/2023 12:18,45267.5117,0.43202,0.62478,0.34182,0.0057759,0.0044742,0.022957,0.0048655,0.0059965,0.00047882,0.0003328,-0.00023637,0.00025642,0.0010145
12/7/2023 12:18,45267.5117,0.47706,0.63486,0.32319,0.0037631,0.0085786,0.026533,0.0036237,0.00684,0.00021135,-0.00048662,0.00014681,-0.00030944,0.0001339
12/7/2023 12:18,45267.5117,0.51893,0.64171,0.30426,0.0019613,0.0079798,0.026134,0.0039424,0.0094586,-0.00060019,0.0027751,-0.00069912,0.00022177,0.00020316
12/7/2023 12:18,45267.5117,0.44681,0.61108,0.36842,0.0028018,0.0075186,0.027669,0.0021225,0.008882,0.0010637,0.00016576,-0.00093727,-0.0008325,0.00052076
12/7/2023 12:18,45267.5117,0.50027,0.63245,0.3274,0.0078409,0.0063918,0.026141,0.0013846,0.0064173,0.0010928,0.00065022,-0.00075072,-0.00074348,-9.43E-08
12/7/2023 12:18,45267.5117,0.51142,0.63561,0.32993,0.0031079,0.0057686,0.024322,0.001525,0.010234,0.0010625,0.0012261,-0.00059678,-0.001191,-0.0007713
12/7/2023 12:18,45267.5117,0.54235,0.62025,0.32063,0.0043727,0.0067042,0.027,0.0028318,0.011837,8.21E-05,0.00025632,-0.00010254,-0.00033495,4.29E-05
12/7/2023 12:18,45267.5117,0.48695,0.58435,0.31816,0.0036702,0.0075993,0.028595,0.0034948,0.0054097,0.0031478,0.00046359,-0.00038368,-0.00051836,-0.0014833
12/7/2023 12:18,45267.5117,0.51392,0.63333,0.34978,0.0040112,0.00654,0.027383,0.00098656,0.0071663,-0.00066093,0.0019724,0.00016553,4.50E-05,-0.00073902
12/7/2023 12:18,45267.5117,0.45476,0.61921,0.33082,0.0023096,0.0071548,0.027704,0.0044088,0.0063578,0.00069212,0.00047237,-0.0014111,-0.00077311,0.0011495
12/7/2023 12:18,45267.5117,0.40017,0.60243,0.34109,0.0040736,0.0062007,0.023552,0.0042742,0.0090368,0.0020455,0.0018332,-0.00016355,6.55E-06,0.00012824
12/7/2023 12:18,45267.5117,0.47687,0.59697,0.33064,0.0032595,0.0041415,0.020971,0.0024444,0.0026627,-0.00020742,0.0022272,0.00093477,0.00041292,-0.00026355
12/7/2023 12:18,45267.5117,0.40071,0.59656,0.34992,0.0041402,0.0082332,0.028274,0.0034353,0.0051366,0.00051761,0.002147,-0.00013074,-0.00014934,0.00031479
12/7/2023 12:18,45267.5117,0.47754,0.60109,0.30773,0.0052378,0.006152,0.022269,0.0032196,0.0053922,0.00084097,0.000262,0.00050178,-0.00068014,0.00034908
12/7/2023 12:18,45267.5117,0.51756,0.57088,0.33497,0.0075755,0.0052557,0.025645,0.0035426,0.0087778,-0.0013357,-0.00023397,-0.00056545,-0.00055115,0.0015073
12/7/2023 12:18,45267.5117,0.5121,0.6273,0.33859,0.003462,0.007413,0.02445,0.0053695,0.0091542,-8.83E-05,0.000733,0.0011858,-0.00052253,-0.00090422
12/7/2023 12:18,45267.5117,0.52141,0.63129,0.33929,0.0024035,0.0079846,0.023256,0.0021521,0.0068183,-0.00033135,0.00052162,-0.0011708,0.00019788,-0.00056908
12/7/2023 12:18,45267.5117,0.4827,0.65209,0.33457,0.0022656,0.0062604,0.024154,0.00077029,0.0093134,0.0005126,0.00014014,0.00050572,-0.0010428,0.00051459
12/7/2023 12:18,45267.5117,0.4767,0.626,0.34679,-8.16E-05,0.0073756,0.023207,0.0042188,0.0083926,8.35E-05,0.0010453,-0.00084934,0.00085486,0.0011768
12/7/2023 12:19,45267.5117,0.54422,0.59588,0.34686,0.0022409,0.0096902,0.022608,0.0026386,0.0069488,-0.00065644,0.0020472,-0.001047,0.00028123,0.00044337
12/7/2023 12:19,45267.5117,0.50357,0.61062,0.30739,0.0033538,0.009661,0.025302,0.0027214,0.010597,0.00096595,0.0026328,-0.00086867,-0.00036376,-0.00059937
12/7/2023 12:19,45267.5117,0.50052,0.61408,0.36454,0.0022766,0.0084638,0.024212,0.0047064,0.0071981,0.0023223,0.0011115,-0.0002992,0.00034834,0.00028459
12/7/2023 12:19,45267.5117,0.51297,0.62837,0.3751,0.0026861,0.0073895,0.024512,0.00067146,0.0098434,0.0013964,0.00066182,4.82E-07,-0.00020684,-0.0017699
12/7/2023 12:19,45267.5117,0.51569,0.57681,0.33091,0.00034537,0.0041695,0.024857,0.0023448,0.010859,0.00031363,-4.34E-05,0.0011452,0.00085186,0.00086972
12/7/2023 12:19,45267.5117,0.49777,0.64968,0.36765,0.0047579,0.0072918,0.026002,0.0038258,0.011669,-1.49E-05,0.00058027,-0.00090159,0.00076681,-0.00024299
12/7/2023 12:19,45267.5117,0.49824,0.62371,0.35929,0.0050687,0.0069903,0.025743,0.0037712,0.0052589,0.00028949,0.0021409,-0.0001409,-5.13E-05,0.0014834
12/7/2023 12:19,45267.5117,0.49522,0.63756,0.31572,0.0028124,0.0075666,0.02646,0.0032445,0.0056252,0.0036137,0.00026912,0.0004763,-0.00025815,-0.00095521
12/7/2023 12:19,45267.5117,0.47685,0.63269,0.35653,0.0090784,0.0048325,0.028034,0.0037883,0.0071982,-0.00075575,0.0012974,0.00046529,-0.00029185,0.0014224
12/7/2023 12:19,45267.5117,0.49735,0.59416,0.31802,0.0029493,0.0080608,0.026445,0.0045752,0.0083507,0.0014104,0.0017111,-6.30E-05,-0.0004298,-0.0001927
12/7/2023 12:19,45267.5117,0.49299,0.60283,0.33824,0.0037747,0.0058587,0.024434,0.0023921,0.0072548,-0.00084752,-0.00030941,-0.0008755,9.84E-05,-0.0019694
12/7/2023 12:19,45267.5117,0.51046,0.59277,0.30876,0.0045598,0.0082666,0.026023,0.0022939,0.0084183,0.0015956,0.00026844,0.0001312,0.0012461,-0.00042358
12/7/2023 12:19,45267.5117,0.45035,0.61294,0.33792,0.0036237,0.0078622,0.026097,0.0036902,0.0052164,0.0034039,0.002123,0.0002972,0.00023991,-0.001515
12/7/2023 12:19,45267.5117,0.51534,0.55966,0.35304,0.0053433,0.0039803,0.02714,0.0022494,0.010022,0.00074565,0.00080406,0.00098437,0.00092855,0.00052418
12/7/2023 12:19,45267.5117,0.53797,0.64601,0.36367,0.005279,0.0069768,0.030596,0.0046408,0.010484,0.0017052,0.00054156,-0.00026064,0.00042247,0.00038884
12/7/2023 12:19,45267.5117,0.48381,0.63537,0.36255,0.0033158,0.0073345,0.024425,0.0033016,0.011712,0.00091628,0.00040477,-0.00075739,-0.00073382,0.00089238
12/7/2023 12:19,45267.5117,0.53698,0.60061,0.35067,0.0067886,0.00654,0.027981,0.0047216,0.0068161,-0.00038179,0.0029343,0.00029107,0.00012482,0.0015485
12/7/2023 12:19,45267.5117,0.46597,0.64262,0.34608,0.0043354,0.009156,0.025779,0.0029126,0.0057399,0.003139,0.0026354,-0.00019671,-0.0012893,-8.56E-06
12/7/2023 12:19,45267.5117,0.52383,0.62637,0.33316,0.0021595,0.0068673,0.024383,0.0051341,0.0054869,-0.00037093,-0.00085329,-0.0017088,0.001197,-0.0010111
12/7/2023 12:19,45267.5117,0.48622,0.64697,0.35501,0.0034771,0.0057634,0.035381,0.0056525,0.0079517,0.00049476,0.0023688,-0.00039759,0.00035913,-0.00044134
12/7/2023 12:19,45267.5117,0.50986,0.62399,0.35786,0.0012543,0.0055871,0.032389,0.0015271,0.0075345,-4.99E-05,0.00030791,0.00026437,-0.00083956,-0.00017432
12/7/2023 12:19,45267.5156,0.53257,0.61019,0.35831,0.0057723,0.0049798,0.025921,0.002725,0.0087229,0.00069012,-0.00040544,0.00026549,-0.00038928,-0.00025928
12/7/2023 12:19,45267.5156,0.52924,0.60447,0.32762,0.0024375,0.0058125,0.025404,0.0036897,0.00924,0.00026078,0.0013235,0.00073597,0.0025983,-0.00085553
12/7/2023 12:19,45267.5156,0.59195,0.618,0.33292,0.0043588,0.0071558,0.025449,0.0029751,0.0052776,0.00085293,-1.88E-05,-0.000859,-0.00035632,0.00097181
12/7/2023 12:19,45267.5156,0.51826,0.67084,0.37078,0.0019883,0.0062598,0.031199,0.0063976,0.0060377,-0.00049484,0.0012418,-0.00017793,0.00039842,-0.0012153
12/7/2023 12:19,45267.5156,0.50445,0.61825,0.32577,0.0031178,0.0091375,0.032594,-0.00011595,0.0060686,0.0019983,0.0020797,0.00055639,-0.00078387,-0.00018352
12/7/2023 12:19,45267.5156,0.49041,0.60525,0.35473,0.0033282,0.0050252,0.021917,0.0052623,0.0055087,0.0025316,0.00093394,0.0015542,-0.00046221,-0.0011938
12/7/2023 12:19,45267.5156,0.52578,0.60381,0.35105,0.0042223,0.0050003,0.026155,0.0029878,0.0031634,0.0020983,0.0010518,-0.00025654,-0.0010302,-8.13E-05
12/7/2023 12:19,45267.5156,0.47886,0.64198,0.35681,0.0033391,0.0080383,0.025499,0.0012089,0.0057448,0.0021125,0.0012537,0.00021113,0.0011647,-0.0012848
12/7/2023 12:19,45267.5156,0.50863,0.63029,0.33361,0.0031049,0.006584,0.023294,0.0029184,0.0077063,0.0013298,-9.73E-05,0.0012908,0.00063033,-0.00054628
12/7/2023 12:20,45267.5156,0.50466,0.63755,0.34263,0.0081829,0.004702,0.029054,0.0021552,0.0093556,0.00051961,-6.19E-05,-0.00059805,-0.0012906,0.0010448
12/7/2023 12:20,45267.5156,0.48928,0.65493,0.33131,0.0048973,0.0051186,0.023148,0.0038847,0.0072196,0.0021083,-0.00076865,-0.0007226,0.0014138,-0.00071098
12/7/2023 12:20,45267.5156,0.50167,0.64078,0.34419,0.0025327,0.0050201,0.021017,0.0013305,0.0062641,0.00038393,0.00061834,6.26E-05,9.04E-06,0.0012
12/7/2023 12:20,45267.5156,0.52373,0.6115,0.36494,0.0020164,0.0042905,0.025987,0.0038479,0.0049562,0.0018502,0.0016015,0.00078208,-0.00024333,-0.00039597
12/7/2023 12:20,45267.5156,0.55153,0.60623,0.36848,0.0044632,0.0092015,0.021837,0.0034468,0.0079058,-0.00015153,-0.00027545,-1.21E-05,-0.00016962,0.00067518
12/7/2023 12:20,45267.5156,0.4935,0.61846,0.35035,0.0015964,0.0066838,0.02672,0.0027719,0.0048248,0.0021378,0.00067971,-4.13E-05,0.00055983,0.00063506
12/7/2023 12:20,45267.5156,0.57813,0.65074,0.34114,0.0060416,0.0076722,0.029852,0.0029178,0.007473,0.0017465,0.0022669,-5.62E-06,-0.00065073,0.00054907
12/7/2023 12:20,45267.5156,0.54447,0.61968,0.33514,0.0030317,0.0080484,0.025638,0.001773,0.0047883,0.001096,0.00096175,0.00056996,-0.00068798,-0.00040509
12/7/2023 12:20,45267.5156,0.52663,0.61488,0.33125,0.0041503,0.0079646,0.026941,0.0036689,0.0074129,0.002261,0.0012487,-0.00064479,-0.0011791,-0.00058203
12/7/2023 12:20,45267.5156,0.53961,0.60838,0.37043,0.0049975,0.0080384,0.024847,0.0015406,0.0043186,2.55E-05,-0.00079123,0.00050909,-0.00076126,-0.00088833
12/7/2023 12:20,45267.5156,0.50083,0.6255,0.3183,0.0045323,0.0099049,0.0244,0.0054715,0.0085299,0.00095204,-0.00012789,-0.00074429,0.0018173,-0.0012443
12/7/2023 12:20,45267.5156,0.5624,0.65455,0.31634,0.0040056,0.006346,0.026928,0.0030573,0.0062055,0.0011943,0.0022524,5.08E-05,-0.0001483,0.00038511
12/7/2023 12:20,45267.5156,0.47379,0.61699,0.36401,0.0048496,0.0078058,0.027736,0.0038664,0.0069945,0.0010495,0.0024594,-0.00031763,-2.30E-05,2.95E-05
12/7/2023 12:20,45267.5156,0.50098,0.60766,0.35473,0.0033136,0.0074434,0.031685,0.0016907,0.0073603,-0.00036535,0.00059758,6.42E-05,0.00075364,0.00094198
12/7/2023 12:20,45267.5156,0.548,0.60822,0.36384,0.002196,0.0030526,0.029454,0.0022668,0.0064509,0.002457,0.00051289,-0.00063093,0.00063628,-0.0009528
12/7/2023 12:20,45267.5156,0.54578,0.61948,0.33996,0.0043484,0.0069923,0.026425,0.004559,0.0076847,0.0002737,0.00097702,0.0012209,-0.00022782,-0.0017348
12/7/2023 12:20,45267.5156,0.50255,0.60497,0.34699,0.006677,0.0048328,0.023333,3.12E-06,0.0085145,-4.08E-05,0.0022107,0.00018053,0.00062006,0.00064391
12/7/2023 12:20,45267.5156,0.48179,0.63382,0.37718,0.0059425,0.0060284,0.02898,0.0053718,0.0051793,0.0023174,0.00098064,-0.00061306,-5.20E-07,-0.00024575
12/7/2023 12:20,45267.5156,0.51184,0.6481,0.32301,0.0066238,0.0039265,0.026874,0.00047795,0.0083154,0.0014954,0.0006063,-0.00043531,0.00011555,-0.00050773
12/7/2023 12:20,45267.5156,0.51748,0.64062,0.34927,0.0078474,0.0064494,0.024386,0.0044869,0.0079725,2.15E-05,0.0017072,0.00047972,-0.00054506,-0.00062598
12/7/2023 12:20,45267.5156,0.49899,0.60754,0.39192,0.0033115,0.0085874,0.026175,0.0024688,0.0087318,0.002053,0.002861,0.0013133,0.00041217,0.00022176
12/7/2023 12:20,45267.5156,0.50105,0.61636,0.365,0.0059195,0.0066276,0.029289,0.00027916,0.008053,0.0010425,-0.00049602,0.00039596,-4.84E-05,0.0014212
12/7/2023 12:20,45267.5156,0.58245,0.61751,0.34433,0.0050961,0.0072808,0.026376,0.0021299,0.010661,0.00027057,0.00066168,-0.00016445,-0.00020589,0.0014275
12/7/2023 12:20,45267.5156,0.59983,0.64409,0.31908,0.0054378,0.0087538,0.026595,0.003121,0.0071052,0.00025807,0.0001865,-0.00012665,-0.0004298,0.0008916
12/7/2023 12:20,45267.5156,0.47847,0.69493,0.33795,0.0055181,0.006336,0.022819,0.0032577,0.0050367,0.00070179,0.0010588,-0.00014611,2.05E-05,0.0011987
12/7/2023 12:20,45267.5156,0.4654,0.6134,0.3323,0.0066808,0.0078123,0.023837,0.0031599,0.0076605,0.0028307,-0.00060271,0.0012643,-0.00010766,0.00028236
12/7/2023 12:20,45267.5156,0.48814,0.6409,0.3608,0.0048995,0.0058701,0.029773,0.001982,0.0094997,0.0024081,0.0022041,0.00057315,0.00079654,-0.00070403
12/7/2023 12:20,45267.5156,0.50719,0.66044,0.35061,0.0052391,0.0083558,0.022349,0.0016754,0.0078642,0.00055417,-9.49E-05,-0.00016475,-0.00076369,-0.00049987
12/7/2023 12:20,45267.5156,0.56596,0.59711,0.38349,0.0034779,0.0052971,0.023335,0.00096493,0.0084932,0.0033259,0.0016942,0.00011597,-0.0010092,8.26E-06
12/7/2023 12:20,45267.5156,0.52477,0.6035,0.33629,0.0048613,0.0039476,0.025923,0.0035577,0.0067926,0.00090244,0.00014722,0.00084977,8.60E-05,-0.00011032
12/7/2023 12:21,45267.5156,0.57248,0.60112,0.35498,0.0047127,0.005764,0.029103,0.0058353,0.0068131,0.0024563,0.0012567,0.00056162,-0.00098161,3.39E-05
12/7/2023 12:21,45267.5156,0.57646,0.60931,0.37015,0.007029,0.0050527,0.031224,0.0030059,0.0049474,0.00092309,0.0022964,-0.00029518,-0.00091985,0.00070872
12/7/2023 12:21,45267.5156,0.52592,0.62316,0.3587,0.006244,0.0059468,0.034832,0.0024936,0.0081309,0.00096698,0.00031467,0.0010899,-0.00059809,-0.00060854
12/7/2023 12:21,45267.5156,0.48944,0.60125,0.31034,0.0023673,0.0076043,0.030263,0.0041654,0.010184,0.0010979,0.0010531,0.0013665,-0.00018586,0.00024835
12/7/2023 12:21,45267.5156,0.54443,0.63101,0.35814,0.004166,0.0054317,0.031163,0.0022734,0.0079424,-0.00067332,0.00059456,0.00012311,-0.00035907,-0.00045664
12/7/2023 12:21,45267.5156,0.49741,0.60755,0.37743,0.0048519,0.0063493,0.025998,0.00072369,0.0082323,0.0024413,-0.0005387,-1.45E-05,-0.00011974,0.00085843
12/7/2023 12:21,45267.5156,0.52251,0.67159,0.37494,0.0067511,0.0085269,0.02816,0.002128,0.0061322,0.00038412,0.00098167,0.00063271,-0.00042354,0.00095815
12/7/2023 12:21,45267.5156,0.53526,0.62691,0.34609,0.0067173,0.006758,0.025957,0.0047906,0.0055499,0.00018069,0.0010865,-0.0018389,-0.00025146,0.00053307
12/7/2023 12:21,45267.5156,0.51288,0.63521,0.37046,0.003928,0.0076227,0.028011,0.0043281,0.0075718,6.88E-05,0.00093896,-0.00092686,0.00015956,-0.00088669
12/7/2023 12:21,45267.5156,0.56833,0.64802,0.36464,0.0026054,0.0043016,0.026783,0.0036769,0.0090475,0.00036959,0.001349,-0.0002896,-0.00058322,-0.00011836
12/7/2023 12:21,45267.5156,0.47721,0.62909,0.3907,0.0069137,0.0061225,0.028536,0.00080977,0.0087168,-0.00060871,0.00073677,0.00040786,0.00027386,0.0011614
12/7/2023 12:21,45267.5156,0.55096,0.62023,0.36849,0.0069472,0.0039342,0.024757,0.00060927,0.0083905,0.0023779,3.42E-05,0.00057402,-0.00068457,0.00024948
12/7/2023 12:21,45267.5156,0.57697,0.59472,0.33658,0.0047324,0.0051439,0.024031,0.0055671,0.010306,0.0027952,0.00062873,-0.00055295,-0.0010499,-0.002056
12/7/2023 12:21,45267.5156,0.54054,0.62332,0.37689,0.0041661,0.0083439,0.028884,0.0028143,0.0071516,0.00087855,0.00096336,0.0013553,3.20E-05,0.00046506
12/7/2023 12:21,45267.5156,0.53299,0.61448,0.3474,0.0048741,0.0074305,0.027696,0.0059979,0.013294,0.0016954,0.0019192,0.0010082,1.90E-06,-0.00039023
12/7/2023 12:21,45267.5156,0.51603,0.66121,0.35215,0.0055121,0.006302,0.026038,0.0037745,0.0082372,-0.00043559,0.0037916,-0.0010633,0.00032639,-0.0025329
12/7/2023 12:21,45267.5156,0.55274,0.61919,0.34342,0.004412,0.0067767,0.027889,0.0014483,0.0098005,0.00036397,0.0018582,0.0011574,0.00029157,-0.00033571
12/7/2023 12:21,45267.5156,0.49625,0.59865,0.34094,0.0051145,0.0078042,0.027691,0.001748,0.010414,0.00066657,0.0029009,-0.00062494,-0.0011016,0.00082958
12/7/2023 12:21,45267.5156,0.53884,0.63021,0.33008,0.0060185,0.0093094,0.026002,0.0025212,0.0066243,-0.0013425,0.00055071,0.00011818,-0.00063847,-5.03E-05
12/7/2023 12:21,45267.5156,0.53592,0.59649,0.35142,0.0051762,0.0085898,0.023942,0.0032765,0.010021,0.00022235,0.0033143,-0.0006824,-0.00046441,-0.00031405
12/7/2023 12:21,45267.5156,0.5819,0.60909,0.32876,0.0042142,0.0062614,0.024957,0.0064181,0.0089273,0.0012099,-8.97E-05,0.00047779,-0.00030829,0.00013944
12/7/2023 12:21,45267.5156,0.49594,0.6375,0.33045,0.0014827,0.0074472,0.021611,0.0025843,0.0075736,0.0022021,0.0024502,0.0014277,0.00069673,0.00062829
12/7/2023 12:21,45267.5156,0.48263,0.65579,0.30345,0.0070077,0.0058257,0.025154,0.0031481,0.0063215,0.0031835,0.0029024,-0.00074376,0.0017326,-0.0015551
12/7/2023 12:21,45267.5156,0.42418,0.5973,0.30752,0.0025603,0.0072641,0.024394,0.004176,0.0048657,0.0023263,0.00061334,-0.00010161,0.00015124,0.0008675
